Mg25	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	wind	srad	ai	awc	bulk_density	clay	coarse_frag	texture_usda	sand	silt	ph	CN	CEC	CaCO3	N	P	K	Mg_MMI_07	Mg_MMI_72
4792.067154	42.23	-3.69	11.16666698	11.58333302	39.94252777	627.3730469	28.29999924	-0.699999988	29.0	12.8166666	19.23333359	19.23333359	4.049999714	467.0	55.0	19.0	28.69260788	143.0	73.0	81.0	131.0	2.858333349	14445.91699	0.360500008	0.089960165	1.365731597	24.42703819	13.32505512	9.0	39.87494659	35.69801331	7.961197376	9.954925537	17.42121696	167.3876648	1.506053567	20.02223015	201.0576782	3.0	44.0
4791.211362	41.81	2.34	10.40416718	9.091667175	35.65359497	588.659729	24.70000076	-0.800000012	25.5	11.35000038	4.433333397	18.08333397	3.900000095	871.0	97.0	51.0	19.59518433	254.0	176.0	208.0	186.0	4.441666603	15084.58301	0.689899981	0.109652847	1.042490125	14.76154804	27.78950882	9.0	55.08259201	30.1558609	6.456506252	14.3658886	21.62494469	35.3371048	1.417474627	21.75172806	280.2851868	3.0	43.0
4786.281058	46.51	11.33	9.995833397	10.07499981	34.74137878	721.949585	25.60000038	-3.400000095	29.0	18.98333359	1.333333254	18.98333359	1.333333254	721.0	90.0	28.0	37.282547	261.0	97.0	261.0	97.0	1.149999976	12427.58301	0.73180002	0.100158982	1.07184124	13.546278	28.43967438	9.0	55.53240204	30.92131805	6.747423172	14.67739773	22.1017971	54.48265457	1.667466044	37.54443741	180.9614868	4.0	54.0
4786.083333	55.7719	14.1211	7.400000095	6.966666698	29.64539146	620.901123	21.0	-2.5	23.5	4.400000095	2.383333445	15.38333321	0.283333331	697.0	72.0	40.0	19.01852226	211.0	135.0	179.0	171.0	4.741666794	9921.916992	0.954400003	0.067773469	1.167080879	10.34113407	6.162236214	12.0	66.6528244	23.00604248	5.306688309	16.93301201	11.27379608	11.3391571	2.775038958	43.91685104	128.4640503	3.0	40.0
4784.613373	57.3263	15.8979	6.375	9.516666412	33.27505875	700.4268188	22.60000038	-6.0	28.60000038	14.26666737	1.083333254	15.41666698	-1.816666722	560.0	62.0	32.0	21.73464394	180.0	104.0	173.0	118.0	2.474999905	9833.416992	0.759599984	0.078865007	1.120264053	16.28792191	11.78704166	5.0	60.46726227	23.24481201	5.06132555	21.42012215	12.91197395	0.0	2.227679014	19.85678101	101.2026215	2.0	34.0
4779.962442	48.53	9.06	9.116666794	9.083333969	33.89303589	670.9502563	24.10000038	-2.700000048	26.80000114	15.91666698	2.200000048	17.5	1.016666651	720.0	94.0	38.0	28.62565041	255.0	123.0	241.0	131.0	2.433333397	11031.16699	0.831900001	0.101534694	1.111882448	29.42862129	19.92132568	9.0	35.76662445	34.80475616	6.880640984	11.02489758	22.17026711	90.87696075	3.408808708	36.45489883	180.5746307	3.0	46.0
4778.534389	48.59	4.24	10.6291666	9.774999619	37.74131012	600.7815552	25.60000038	-0.300000012	25.89999962	17.78333282	6.583333492	18.23333359	3.483333349	660.0	64.0	44.0	11.52254391	181.0	137.0	178.0	162.0	3.5	11266.0	0.690100014	0.10608086	1.21074295	28.09729195	12.53714561	8.0	16.59292603	55.30978394	7.65843153	9.392345428	18.88772964	332.9910278	1.772817612	46.48144913	279.3187256	2.0	32.0
4778.323698	41.54	2.39	14.64999962	9.25	37.90983582	553.8009033	27.79999924	3.400000095	24.39999962	15.64999962	21.70000076	21.89999962	8.516666412	716.0	89.0	31.0	25.31595421	239.0	138.0	171.0	161.0	3.541666746	14889.25	0.528900027	0.097180799	1.052283645	29.07065773	25.25863457	9.0	23.83757019	47.09177399	6.493957043	13.71119118	12.26042557	131.8577118	2.470211983	31.5525074	400.2895813	3.0	44.0
4776.071131	41.05	-3.54	10.66666698	10.94999981	37.37201309	662.6816406	27.79999924	-1.5	29.29999924	6.883333206	19.31666565	19.31666565	3.266666651	461.0	54.0	17.0	32.08089066	150.0	66.0	72.0	124.0	2.700000048	15333.25	0.344700009	0.082976952	1.048248291	10.80716038	25.86061096	9.0	63.56920624	25.62363434	6.436662197	9.850715637	11.5356245	50.00140381	1.604954362	30.50637245	203.9465637	4.0	55.0
4774.033286	52.24	4.45	9.691666603	6.583333492	32.11381912	509.79422	21.0	0.5	20.5	10.76666641	8.333333015	15.96666622	3.716666698	811.0	94.0	44.0	24.91148376	272.0	151.0	216.0	194.0	5.958333492	9990.083008	1.111899972	0.058924902	1.353599668	17.75653267	8.207348824	12.0	55.33023071	26.91323853	6.375627041	14.5143404	6.950583935	44.9506073	2.047103405	43.81614685	141.384079	3.0	46.0
4773.787319	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27.0	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828.0	101.0	35.0	30.11419296	261.0	126.0	260.0	126.0	1.0	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9.0	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	4.0	52.0
4768.353996	51.3472	8.28844	8.225000381	8.666666031	35.37414932	588.0534058	21.79999924	-2.700000048	24.5	2.383333445	3.933333397	15.64999962	1.233333349	1021.0	105.0	69.0	12.71053219	297.0	227.0	257.0	274.0	3.674999952	9696.833008	1.3125	0.091887698	1.107925534	19.41345596	22.08971596	8.0	32.73991394	47.8466301	6.229747295	14.10248089	14.42139816	80.09770966	1.850194693	29.75178528	154.3437653	2.0	35.0
4768.34696	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27.0	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828.0	101.0	35.0	30.11419296	261.0	126.0	260.0	126.0	1.0	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9.0	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	4.0	52.0
4768.015615	39.58	-3.93	12.92916679	11.22500038	35.74840927	716.0480347	31.29999924	-0.100000001	31.39999962	8.649999619	22.23333359	22.41666603	5.016666889	484.0	62.0	10.0	41.34624481	170.0	49.0	58.0	150.0	2.408333302	16454.0	0.314099997	0.079823181	1.47341454	23.30850601	32.05394745	9.0	38.20051193	38.49098206	6.589818954	11.73534107	10.37810421	43.84708405	1.333465695	6.608674049	215.5665588	2.0	33.0
4767.865294	62.6425	17.7356	3.191666603	7.949999809	26.41195869	801.9205322	19.5	-10.60000038	30.10000038	8.616666794	-2.700000048	13.55000019	-6.300000191	729.0	82.0	38.0	25.93966866	236.0	130.0	208.0	152.0	3.433333397	9028.75	1.13380003	0.071507491	1.160022497	5.468449593	13.40215015	9.0	78.99017334	15.54137421	4.258595943	21.62545013	13.20458794	10.96380615	3.85798049	32.58263016	175.8751221	1.0	28.0
4766.837427	42.1	-2.56	8.1875	10.70833302	39.22466278	592.5412598	24.39999962	-2.900000095	27.29999924	9.516666412	15.90000057	15.90000057	1.516666651	624.0	76.0	31.0	25.93286896	195.0	106.0	106.0	170.0	3.424999952	14431.25	0.551400006	0.110290483	1.017126441	26.06513596	16.58253098	9.0	44.53852463	29.39633942	5.975512505	11.65791893	14.19921684	30.73621941	3.159473896	14.35327244	189.8012238	1.0	22.0
4766.213766	48.54	9.02	8.829166412	8.875	33.74524689	661.8206787	23.39999962	-2.900000095	26.29999924	15.48333359	1.983333349	17.08333397	0.849999964	748.0	96.0	41.0	26.74765205	260.0	132.0	245.0	140.0	2.516666651	11058.91699	0.878600001	0.10846293	1.055772543	20.51738358	12.95934963	9.0	34.57653046	44.90608597	6.777113438	10.79319	24.43142509	19.51634026	2.853489161	25.35666656	213.6283569	3.0	46.0
4763.439556	56.5459	-4.79821	7.520833492	6.175000191	36.75595474	417.2281799	16.89999962	0.100000001	16.79999924	3.450000048	9.133333206	12.76666641	2.683333397	1803.0	221.0	89.0	32.57483292	626.0	273.0	318.0	570.0	3.849999905	8258.5	3.08829999	0.077009231	1.155727744	5.667490959	12.11692524	9.0	70.07484436	24.25766754	5.373343468	15.87839222	16.27896881	0.0	3.599767923	22.86443901	141.388443	2.0	31.0
4762.610175	38.19	-6.24	15.57499981	13.33333302	41.53686523	655.8426514	34.5	2.400000095	32.09999847	9.066666603	24.03333282	24.11666679	8.166666985	637.0	105.0	5.0	60.93008423	283.0	35.0	39.0	258.0	3.233333349	17086.41602	0.360700011	0.073220327	1.398041725	14.48416996	20.99056816	6.0	49.33965302	36.17617798	6.626953125	9.697993279	10.44352341	0.0	1.852756858	18.38412476	243.4795685	2.0	38.0
4759.543507	41.57	23.85	11.21666718	11.01666641	35.30982971	767.5176392	28.20000076	-3.0	31.20000076	15.08333302	16.81666756	20.66666603	1.800000072	537.0	56.0	30.0	19.68592644	159.0	103.0	130.0	135.0	1.950000048	13748.5	0.440600008	0.093269907	1.414595008	20.56036949	17.98662567	9.0	46.95302582	32.48660278	6.854157925	13.43437004	24.90639305	96.75649261	0.799159884	17.77034378	210.3191986	3.0	47.0
4759.161744	50.0	8.5	10.07916641	8.125	31.9881897	661.4222412	24.39999962	-1.0	25.39999962	16.78333282	3.25	18.38333321	2.099999905	596.0	65.0	38.0	16.10773659	182.0	123.0	172.0	132.0	2.758333206	10441.5	0.664099991	0.077579886	1.127987742	10.30490208	5.463951111	12.0	68.84529114	20.84980774	5.900895596	15.06052494	4.64900732	38.13131332	1.57097888	23.69992256	141.818512	3.0	42.0
4756.983157	42.32	23.1	10.23750019	12.35833263	37.56332397	776.34375	28.0	-4.900000095	32.90000153	17.83333397	2.066666603	19.66666603	0.599999964	573.0	66.0	32.0	21.44501877	186.0	110.0	166.0	115.0	2.25	13154.08301	0.492500007	0.092359677	1.378889203	22.08394814	22.06676102	9.0	42.90061951	35.01543427	6.931129932	13.48923683	24.40913582	57.61463928	1.225836992	11.06802654	161.4938202	4.0	55.0
4752.516786	56.0573	14.302	7.420833588	7.558333397	31.10425377	638.4122925	21.5	-2.799999952	24.29999924	14.78333378	2.383333445	15.61666679	0.049999993	567.0	60.0	31.0	20.91528702	172.0	102.0	165.0	122.0	4.408333302	9875.75	0.76910001	0.078243583	1.474999547	9.811448097	6.962084293	12.0	76.08425903	14.10429382	5.068815231	17.98779106	15.78617287	12.82341385	1.897436261	38.13356781	123.596962	2.0	37.0
4752.462009	41.32	-1.34	11.0625	12.375	41.25	629.8128052	28.60000038	-1.399999976	30.0	12.69999981	4.866666794	19.21666718	4.0	455.0	69.0	25.0	35.03529739	171.0	78.0	113.0	89.0	3.541666746	15403.25	0.3125	0.091825351	1.376660943	22.71663284	28.74916458	9.0	40.06498718	37.21837997	6.250417233	13.53111362	12.77090359	92.3406601	2.750806808	30.60178947	183.2872772	1.0	22.0
4749.591062	55.6	13.2	8.129166603	6.308333397	27.30880165	641.062561	21.10000038	-2.0	23.10000038	8.866666794	2.916666746	16.25	0.716666639	604.0	64.0	32.0	20.67194939	184.0	112.0	162.0	140.0	3.908333302	9918.666992	0.775600016	0.08337649	1.405866861	15.55336189	8.564590454	12.0	53.54907227	30.89756775	6.580134869	10.81633854	13.74241352	15.16150856	1.435271978	50.2719841	142.1513062	2.0	33.0
4747.810708	51.4083	-0.6383	10.17083359	7.791666985	38.00812912	472.0769348	22.0	1.5	20.5	7.75	6.483333111	16.26666641	4.816666603	677.0	69.0	42.0	16.66335487	204.0	146.0	148.0	181.0	3.75	9823.5	0.812300026	0.08091706	1.046375036	11.81113148	13.71320057	9.0	62.60864639	25.58022308	5.772104263	13.71587467	13.94948959	0.0	2.615069866	26.49323273	188.6947632	2.0	31.0
4747.810433	55.7509	13.3712	7.941666603	6.816666603	28.88418198	643.3959351	21.29999924	-2.299999952	23.59999847	8.583333015	2.816666603	16.10000038	0.466666669	677.0	71.0	37.0	20.90590096	207.0	125.0	180.0	160.0	3.174999952	9822.666992	0.882799983	0.076581366	1.186851263	10.72564411	6.74111414	12.0	67.62792206	21.64643097	6.335465431	12.22127724	8.632165909	0.0	1.651660323	48.25697327	123.129097	2.0	36.0
4747.802917	62.9308	18.3448	3.512500048	7.775000095	26.17845154	787.6608887	19.79999924	-9.899999619	29.69999886	3.766666651	2.083333254	13.8166666	-5.616666794	706.0	87.0	36.0	28.91135025	240.0	121.0	194.0	151.0	3.841666698	9007.583008	1.126299977	0.070053801	1.093904972	3.731744051	19.92731857	12.0	84.6295929	11.63866425	4.581926823	22.59127617	12.99917603	3.343805075	2.911194324	25.27729034	180.2626801	2.0	38.0
4745.706066	44.0	12.37	13.48750019	9.391666412	33.0692482	710.3395996	28.89999962	0.5	28.39999962	14.26666641	6.083333492	22.31666565	4.866666794	866.0	103.0	52.0	20.92202759	280.0	179.0	199.0	185.0	2.116666555	13256.83301	0.762799978	0.124922499	1.270168424	42.23299026	10.90625191	3.0	10.12532043	47.6416893	7.859433651	9.351214409	24.71944427	175.0439758	1.987962008	19.63055611	214.4242859	3.0	45.0
4745.629094	48.5	9.0	9.066666603	9.083333015	34.27672958	663.9117432	23.79999924	-2.700000048	26.5	15.76666641	2.200000048	17.33333397	1.016666651	723.0	93.0	39.0	27.26734924	252.0	125.0	238.0	134.0	2.341666698	11036.25	0.851700008	0.104216017	1.184646845	21.91628265	17.7544384	9.0	38.03312683	40.05059052	6.534738541	9.209072113	11.88301182	46.28759766	1.947024822	36.56230545	261.1331177	3.0	48.0
4745.065841	41.53	23.39	12.07499981	10.86666679	34.38818359	777.7692261	29.20000076	-2.400000095	31.60000038	15.96666718	21.0	21.68333435	2.516666651	506.0	54.0	30.0	19.04777718	148.0	102.0	123.0	120.0	1.808333278	13799.41699	0.410100013	0.09703242	1.398598671	20.00220871	19.71159554	5.0	47.34571457	32.65207672	6.862112045	13.09198475	25.81601715	87.66894531	1.021446347	10.28084946	161.1278839	2.0	39.0
4744.939403	62.8698	18.381	3.712500095	7.508333206	25.98039246	766.5065918	19.5	-9.399999619	28.89999962	4.083333492	2.083333492	13.76666641	-5.083333492	704.0	88.0	35.0	28.82870483	241.0	121.0	190.0	152.0	4.050000191	9046.666992	1.146100044	0.081829287	1.165513873	8.811560631	20.74848175	12.0	74.6960144	16.49242401	4.38112545	23.50194931	11.3069191	7.400091648	2.085430622	34.06342697	179.8204651	2.0	37.0
4739.839734	51.3	0.5	10.32916641	7.758333206	37.66181183	485.6835022	22.20000076	1.600000024	20.60000038	5.699999809	6.550000191	16.54999924	4.800000191	613.0	65.0	38.0	18.8024292	191.0	124.0	138.0	164.0	4.400000095	9928.0	0.760200024	0.091499723	1.343291163	27.55258942	18.41960526	9.0	38.69399261	33.75341797	7.609491825	11.13146782	24.21574211	141.5297699	2.326689482	39.21336746	220.9618225	2.0	34.0
4738.98702	51.15	0.4	9.949999809	7.699999809	37.74509811	475.4615173	21.60000038	1.200000048	20.39999962	5.466666698	14.30000019	16.0	4.5	740.0	82.0	45.0	24.23253059	243.0	146.0	148.0	211.0	3.966666698	10005.83301	0.954699993	0.107324742	1.029316902	25.66627312	14.39329529	9.0	20.04918671	54.28453827	6.318985462	10.54954243	12.84328747	17.21291351	3.450265169	39.59666061	211.6707458	2.0	34.0
4738.857233	48.47	18.96	7.079166889	9.708333015	32.57830048	762.5390015	23.10000038	-6.699999809	29.79999924	14.91666698	-1.016666651	16.35000038	-2.416666746	774.0	92.0	44.0	22.48052979	246.0	137.0	245.0	152.0	2.924999952	11381.58301	0.874800026	0.105357245	1.04134953	23.73465729	10.13943958	8.0	27.66325378	48.60208893	5.185977936	11.74905872	18.88407898	0.0	2.150746107	19.61401558	141.7242889	4.0	57.0
4738.457718	40.57	15.32	14.33333302	8.033333778	33.75350189	589.7971191	27.39999962	3.599999905	23.79999924	11.73333359	21.66666603	21.66666603	7.383333206	825.0	116.0	24.0	43.22797394	309.0	85.0	85.0	271.0	2.216666698	14852.83301	0.677900016	0.123962402	0.93712604	25.13952065	11.18186569	6.0	37.51776123	37.34272003	7.766954899	10.07911777	23.0784874	119.268074	1.665651798	15.02994061	388.7467957	4.0	54.0
4737.887411	41.37	23.14	12.57499981	10.46666718	33.12236404	789.8029175	29.60000038	-2.0	31.60000038	7.849999905	21.51666641	22.28333473	2.766666651	473.0	53.0	28.0	19.97457314	141.0	92.0	109.0	114.0	1.75	14051.66699	0.377700001	0.092010953	1.25628531	20.70471382	14.86912918	12.0	54.16287994	25.13240814	7.318182945	10.97512627	15.4783268	100.2463303	0.771268666	19.57012367	96.99023438	3.0	44.0
4737.518094	56.0648	13.9707	7.212500095	7.408333302	30.86805534	627.4013062	21.10000038	-2.900000095	24.0	7.800000191	2.283333302	15.23333359	-0.083333373	679.0	67.0	40.0	18.62249184	199.0	128.0	187.0	162.0	3.191666603	9863.5	0.950100005	0.073026523	1.392862916	8.804350853	12.62323284	12.0	65.19975281	25.99589539	5.355846882	14.09511852	14.88817787	9.826323509	2.449366093	44.61601639	113.0771866	2.0	35.0
4728.47614	44.12	3.77	11.92916679	8.391666412	34.39207458	588.7523804	25.70000076	1.299999952	24.40000153	12.48333359	19.46666718	19.46666718	5.216666698	758.0	110.0	31.0	29.82831573	247.0	131.0	131.0	196.0	3.858333349	13981.75	0.610099971	0.10983409	0.982274711	28.62156868	19.70499039	9.0	40.95920563	30.4192276	6.058560371	13.8100071	12.50373554	65.879776	1.614462495	22.29660034	438.0482178	3.0	41.0
4725.310534	52.24	9.44	8.887499809	7.525000095	32.02127457	604.8070068	22.10000038	-1.399999976	23.5	16.41666603	4.533333302	16.41666603	1.633333325	783.0	78.0	50.0	12.92268181	219.0	166.0	219.0	196.0	3.825000048	9702.25	0.953400016	0.089250267	1.107106328	17.91080093	13.23558998	8.0	10.50799561	71.58120728	6.60580492	11.71637154	20.56725311	85.06990814	1.721527338	41.26203537	222.1435852	2.0	31.0
4725.033094	43.16	-5.07	10.40416622	8.324999809	37.5	507.3570557	22.70000076	0.5	22.20000076	5.333333492	16.79999924	16.86666679	4.533333302	834.0	90.0	40.0	26.27683258	259.0	137.0	137.0	245.0	3.108333349	13218.75	0.796000004	0.109903052	1.113434672	26.5356884	27.53602982	9.0	40.89548492	32.56882477	6.442537308	13.56707859	18.65380287	38.04457855	2.714692593	14.5086422	190.4742432	2.0	34.0
4722.723759	55.71	13.2	8.1875	6.308333397	26.95869064	650.8146362	21.39999962	-2.0	23.39999962	8.783332825	3.0	16.48333359	0.649999976	661.0	68.0	35.0	20.70275879	200.0	123.0	174.0	156.0	3.933333397	9831.0	0.82249999	0.078009151	1.501915216	7.064375877	7.12353754	12.0	74.93592834	17.99969482	5.788283348	15.35336876	9.054650307	4.677136898	1.897607803	31.69581032	146.8051147	2.0	34.0
4718.560644	40.68	14.87	15.41250038	9.691666603	39.719944	552.1368408	28.60000038	4.199999809	24.40000153	10.21666718	22.29999924	22.29999924	9.016666412	1075.0	159.0	29.0	48.31209183	425.0	104.0	104.0	372.0	2.533333302	14840.41699	0.856899977	0.104990982	1.024015307	24.35951233	12.39078045	9.0	37.82473755	37.81575012	7.336013317	10.28966331	17.50970268	60.87799454	2.114833355	32.69270706	427.3645935	3.0	43.0
4715.179383	41.18	14.18	15.02500057	9.583333015	36.85897446	612.4411011	29.20000076	3.200000048	26.0	12.13333321	22.71666718	22.71666718	7.966666698	897.0	133.0	23.0	44.03324509	348.0	100.0	100.0	276.0	1.716666698	14759.5	0.734000027	0.10937506	1.207139611	21.65870285	8.715773582	9.0	44.8560791	33.48521423	6.752502441	10.13413429	21.93288994	128.6500702	1.927919626	36.18358231	625.4262085	3.0	45.0
4714.58014	43.91	4.14	13.3708334	9.208333015	35.01267242	616.0152588	28.10000038	1.799999952	26.30000114	13.85000038	21.29999924	21.29999924	6.316666603	783.0	125.0	27.0	35.92282867	269.0	122.0	122.0	209.0	4.308333397	14318.75	0.561500013	0.120133407	1.029112697	29.99622917	27.84052658	9.0	27.72531891	42.27845001	5.876990318	15.7242775	16.29189301	12.8478775	1.825044632	11.11220932	467.1994324	3.0	44.0
4713.830732	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
4710.791941	50.3	8.3	8.75	7.916666985	31.92204285	641.312561	22.70000076	-2.099999905	24.80000114	15.21666718	4.516666889	16.79999924	1.050000072	743.0	74.0	51.0	12.37581253	206.0	162.0	193.0	186.0	3.308333397	10266.58301	0.876999974	0.113839954	1.344890118	24.75255966	18.27942276	9.0	21.01168823	54.23575211	4.683446884	14.57791328	11.17168331	9.364084244	2.323174238	25.40448761	178.1796112	3.0	44.0
4709.45123	43.28	-6.01	11.50833321	8.716667175	42.31391907	445.1038208	22.79999924	2.200000048	20.59999847	9.333333015	17.04999924	17.28333282	6.450000286	1011.0	109.0	48.0	27.00553894	313.0	159.0	161.0	294.0	2.816666603	12631.0	1.00940001	0.110242464	1.060481191	22.55828094	29.43801308	9.0	38.28411484	39.15760422	6.066919804	12.61171722	16.04106712	57.95852661	5.442886353	15.65913868	114.1166	3.0	40.0
4709.439348	57.7	15.8	6.166666508	8.766666412	31.30952263	705.6729126	22.10000038	-5.900000095	28.0	15.28333282	0.783333302	15.28333282	-2.066666603	614.0	78.0	32.0	28.41899872	212.0	101.0	212.0	123.0	2.558333397	9803.083008	0.842499971	0.075857893	1.166951895	7.836787224	10.88101006	12.0	59.19215393	32.97106171	5.771202564	20.83459091	11.57968044	0.082100853	2.041690111	19.62934494	94.45755768	1.0	29.0
4707.942947	41.33	14.09	14.32499981	9.366666794	35.47979736	625.1272583	28.79999924	2.400000095	26.39999962	11.30000019	19.88333321	22.18333435	7.083333492	875.0	128.0	27.0	40.51016235	333.0	110.0	110.0	263.0	1.799999952	14750.41699	0.719500005	0.121083193	1.304108024	32.30990219	6.821534157	6.0	27.86808777	39.82201004	6.484174252	9.465558052	19.35174561	26.40018845	1.432756662	28.40925407	607.6574707	3.0	48.0
4703.348097	42.11	0.6	11.79166698	10.71666622	36.70091248	649.8630371	28.60000038	-0.600000024	29.20000076	13.16666698	5.199999809	20.33333397	4.383333206	708.0	76.0	37.0	22.11083221	214.0	137.0	163.0	152.0	3.266666651	15277.0	0.496300012	0.118416108	1.1474365	21.55363846	18.18083572	9.0	43.48243713	34.96392822	7.286344051	15.84127426	19.43790627	271.8102112	3.114043713	6.352825642	180.9348297	3.0	41.0
4702.773495	41.91	0.17	15.10833359	11.25	37.62541962	676.1617432	31.79999924	1.899999976	29.89999962	16.16666603	23.54999924	23.66666603	7.099999905	453.0	54.0	17.0	27.60040283	140.0	88.0	95.0	97.0	3.133333206	15194.41699	0.282000005	0.100908086	1.349834204	23.73696518	12.04724789	9.0	27.81231689	48.45071793	8.098269463	12.15804672	17.85265923	230.6149445	1.510860562	26.8203392	205.6539001	3.0	44.0
4702.454345	48.0683	7.62551	10.32083321	8.574999809	33.10810852	655.2843018	24.79999924	-1.100000024	25.89999962	6.133333206	6.25	18.54999924	2.433333397	1106.0	114.0	74.0	12.53257942	312.0	242.0	275.0	297.0	2.841666698	11469.25	1.147099972	0.104425065	1.360741138	25.88607788	10.2791357	9.0	23.18373108	50.93019104	6.707470417	10.49535656	9.568508148	28.12188721	2.83965373	40.03098679	250.7342987	3.0	40.0
4702.277379	42.26	-2.99	7.029166698	9.808333397	37.15277863	600.4901733	22.79999924	-3.599999905	26.39999962	8.316666603	14.84999943	14.84999943	0.333333373	786.0	92.0	35.0	27.6053524	237.0	124.0	124.0	224.0	3.474999905	14244.08301	0.724900007	0.109842949	0.993690372	21.10267067	22.6020813	5.0	43.06911469	35.82821655	6.353012562	13.33614731	17.64788818	49.54378891	2.11801362	12.27257538	153.7004242	2.0	35.0
4700.106592	42.72	-3.44	11.63749981	10.4416666	41.43518448	544.0175781	26.20000076	1.0	25.20000076	6.133333206	18.61666679	18.61666679	5.449999809	692.0	77.0	34.0	25.57678986	212.0	115.0	115.0	193.0	2.525000095	13569.58301	0.599699974	0.105944484	0.997532308	22.57256508	17.33826447	9.0	34.38019562	43.04724121	6.626627922	13.66636944	12.10185814	108.4611053	1.662648559	30.39282608	264.9773254	3.0	42.0
4698.634501	36.77	-5.39	12.625	10.14999962	37.31617355	592.642395	28.60000038	1.399999976	27.20000076	7.116666794	20.28333282	20.5	6.033333302	864.0	129.0	3.0	68.61508179	382.0	27.0	31.0	377.0	3.791666508	17517.5	0.549499989	0.107608482	1.077024341	15.56601715	33.94345856	9.0	54.08390045	30.3500824	6.320511341	13.34006214	18.24186897	117.3137665	2.938136101	2.008836746	141.2466736	5.0	59.0
4690.216924	62.8815	18.4055	3.720833302	7.425000191	25.8710804	765.0057983	19.39999962	-9.300000191	28.70000076	4.083333492	2.083333254	13.76666641	-5.050000191	707.0	88.0	35.0	28.75358963	241.0	121.0	192.0	153.0	4.133333206	9046.333008	1.144199967	0.073378257	1.109878778	10.11734009	12.8498621	12.0	61.84751511	28.03514099	4.417257309	22.94112778	10.24759483	3.081563473	1.817569733	31.15966606	200.9111023	2.0	37.0
4686.545113	57.8009	18.5162	6.866666794	6.233333111	26.19047546	653.0604248	20.39999962	-3.400000095	23.79999924	4.099999905	9.033333778	15.35000038	-0.433333337	569.0	61.0	27.0	25.28763008	177.0	97.0	147.0	127.0	5.650000095	10392.58301	0.772199988	0.078070424	1.104420424	11.37419701	5.41195488	12.0	67.29008484	21.33571625	5.428892612	21.07113266	22.99693489	1.963073611	2.658645391	21.85822487	104.2627563	2.0	38.0
4683.335796	48.3	14.45	8.441666603	9.266666412	32.40093231	737.4983521	23.70000076	-4.900000095	28.60000038	17.36666679	0.799999952	17.36666679	-0.76666671	763.0	106.0	44.0	31.23724365	283.0	142.0	283.0	144.0	1.841666698	10850.83301	0.921400011	0.100266054	1.199316978	15.79251766	13.22265816	9.0	33.91986084	50.28762054	5.6485672	13.27930546	12.9164629	26.61389732	2.203528643	24.7563324	264.5312805	3.0	48.0
4682.416227	37.07	22.04	17.17499924	10.73333359	40.65656281	601.348877	31.70000076	5.300000191	26.40000153	11.6833334	24.81666756	24.81666756	10.39999962	738.0	136.0	6.0	77.50134277	371.0	24.0	24.0	333.0	3.591666698	15794.08301	0.47240001	0.087456219	1.42130518	10.68411255	15.89355373	9.0	60.84474945	28.471138	7.172822952	11.73251534	20.4624424	64.524086	1.631105185	37.1964798	250.2307892	3.0	45.0
4681.351157	42.68	-6.96	10.59166622	10.08333302	40.33333206	539.2749023	25.0	0.0	25.0	5.116666794	17.48333359	17.51666641	4.383333206	1248.0	164.0	36.0	42.57434464	469.0	133.0	154.0	434.0	3.008333445	13835.5	1.072199941	0.099658087	1.067747712	12.36676407	28.27306938	9.0	41.00687027	46.62636566	5.448525906	16.03597641	8.146108627	0.0	2.677355766	20.51617622	98.41915131	1.0	28.0
4678.234864	60.1997	24.5682	4.954166412	6.691666603	22.45525742	823.7095947	20.79999924	-9.0	29.79999924	10.39999962	3.533333302	15.5	-4.75	656.0	78.0	32.0	29.18146133	217.0	109.0	194.0	144.0	4.025000095	9358.583008	0.953100026	0.123308688	1.205279589	34.87059402	7.672758102	6.0	25.57427979	39.55512619	5.951737881	11.42683125	11.79452038	14.34162331	2.071126938	37.93796921	196.3635406	3.0	41.0
